x,y,ms
191.572952122,127.256754863,38017.7160563
171.223918692,150.485868203,40281.9630431
160.992373222,137.601952628,43010.0742707
242.145612219,151.086446835,39936.8819967
196.478019724,156.345485023,41670.2864518
211.176043358,133.497445382,43985.2890259
232.654285096,156.173843811,42906.646416
188.08568338,152.993730494,39946.0323092
195.767605569,140.668925749,38974.2777616
161.079977659,151.412769707,41196.1328554
193.192703034,121.375188246,44917.6290574
263.054610629,140.822118266,42929.5806645
198.540263368,178.261531907,39972.9709774
184.84368693,151.691356104,40634.6252917
237.525666249,144.471388801,43087.0404012
184.81661879,145.312014321,41295.5965707
178.070011968,158.178494284,37295.4339126
156.420977723,149.025648154,41221.990855
178.126282898,142.831786849,39393.4437087
185.264681412,167.626439467,40891.0301859
202.537595538,141.274903109,40222.3823645
188.601525333,147.807188484,39022.5824825
201.62937073,152.859861606,42697.0339711
226.900591644,129.034935715,42367.5944217
192.617623162,155.981104758,43765.1607231
165.661897993,178.581687212,42156.0213895
200.933043875,122.943607039,37459.0197489
182.776233511,131.510248539,40119.0731123
186.256813686,162.869993113,39138.122281
199.182579822,153.480891177,39998.2334378
214.783831548,155.591256058,38251.135178
268.248273187,128.516056366,43605.5617091
156.014644541,144.719864439,38974.7835792
164.989418067,125.783042273,40509.50029
172.294721265,148.667728409,42591.7822705
197.890135096,146.240578129,43103.5802833
221.164644902,136.151467553,40550.5614532
175.478547904,161.102239831,40916.5536545
200.011052194,150.657205204,44199.1492093
201.194258483,129.820242863,40590.3896484
160.31181793,148.875403483,44298.0436971
223.848295485,133.13426221,43030.6014866
280.133732251,150.070705938,41410.6537781
206.820655448,147.704698905,42035.0825286
182.698771193,162.972954063,41701.3932737
152.662408072,133.141266683,43143.4683017
175.317862645,137.966272742,43429.1896711
154.192649636,150.370358688,39698.2800296
173.640394944,175.857658556,39604.2969695
186.597647571,150.914703496,42326.5670656
168.038534959,148.275147166,33099.4013465
216.287541832,145.202043862,39586.6171096
163.226190606,119.704160724,40953.9231161
197.625365401,154.389825158,41905.9864148
159.526629648,185.368607647,40088.0305554
262.623321317,142.08200448,42359.1923816
220.555561524,148.2478764,41665.9432743
219.292119818,140.777185004,40687.1384726
165.448970203,130.274993544,39706.1511595
170.579890125,133.888818603,42495.1980377
149.064870098,162.331518917,41244.5602423
202.293193396,132.248888915,39852.7242443
162.197924279,154.062502264,40382.9539615
185.060474867,167.674156361,39548.3032123
222.624650582,155.168000399,38933.2160047
199.835623163,146.771669867,43096.4601408
206.382249379,172.651973497,36866.223019
172.176703938,168.329732397,41089.4191177
132.403940693,148.519751531,40556.3599992
205.008549193,172.488371115,41085.1236105
187.599279035,144.651355436,45371.7052733
217.615801723,133.857590161,38427.2775953
221.24436196,164.435926772,41774.8011454
209.994276808,124.719555225,39728.1236361
230.769975774,146.12598985,36620.4036266
233.935493426,132.471815555,42902.2469514
195.80135879,170.999834891,42366.3332136
190.645661115,152.97674657,41618.5087278
213.433335669,147.298878196,41742.0129843
190.857425463,144.530279129,40453.8932785
220.968585979,145.000789191,42177.3353724
215.191850155,183.775247,39921.7845284
217.515520873,152.83846359,41690.4809286
238.740235683,135.332142726,40098.9833015
207.475115362,151.697282579,42499.8125696
190.117172669,153.434037132,38860.40825
181.453693264,136.380098097,41140.3180016
229.437166395,156.633773252,44562.4515544
225.797162938,164.653391433,40108.5359659
192.879814693,162.971786017,42709.0066146
179.900748651,139.522718057,41763.599569
250.0434211,141.483805162,38073.919213
208.808155564,162.168167093,39989.9120606
209.016417502,145.426961597,39879.0344432
187.170199883,161.831735373,38799.5090529
208.538369975,154.849040185,38208.94722
207.866020161,151.710037139,39044.3115355
189.997112537,120.789487013,41958.1531995
223.881825814,165.770129237,42190.262803
214.387205411,137.620239683,38730.158096
185.912369541,145.369997695,44528.5162069
172.741825826,128.188466689,38506.7910979
159.689748512,159.529057254,42861.5977664
195.530532988,159.155211023,40556.8759849
179.586585558,148.743862045,44508.6656332
204.966879934,137.751342932,41768.034811
216.074375962,142.584974885,39753.0946383
179.106540087,124.947109269,43608.1203851
161.23926294,151.949339062,38762.6743482
227.664793209,126.374379572,41018.2549524
252.197342349,148.627153794,41811.5576731
219.18332968,150.340742538,40629.6318722
210.011714352,138.92376202,45036.1273288
181.820750594,152.92221364,41162.6418672
231.961426234,151.79567098,38478.0182545
211.371712116,140.425669068,36653.6158945
191.307676246,146.71318699,40076.240165
200.223935445,111.249029404,40765.3812116
207.345024854,161.780150254,42842.0662927
183.069800928,176.685457091,38360.0265268
217.1711697,149.853704238,41010.7396977
268.972182147,142.758394065,41423.8569119
241.168684742,148.546950062,41171.4411151
163.917137913,150.141032632,43060.2800065
183.830259426,140.391071166,42742.7001549
163.349656628,148.56684946,41124.323984
156.033646604,149.349006428,39812.6883781
191.275271973,143.433793765,40769.2650355
178.772802796,143.039585244,40022.4263155
228.708505593,154.958099892,42965.0142096
197.398669982,156.309878831,39094.7157827
190.894596663,159.835284312,42123.2641364
194.430710426,159.237138227,43103.9369051
207.684367752,137.87353807,38349.667417
207.534912974,128.207274687,38965.0298444
209.873314553,143.498480285,43873.3948025
228.886687919,154.111251095,39263.1448269
168.831454883,158.018400381,43814.5920744
217.591577633,138.846580738,39976.5929544
172.99884005,159.904436334,41619.6297602
166.452414387,148.927111202,38603.8375543
227.494193976,131.387711587,42577.7661464
180.923934244,171.612155558,36758.4650311
228.388843801,153.366631909,38486.2593326
182.975867948,139.983604332,41896.3440102
131.196343076,149.236611832,37695.4617898
223.319060464,144.259139541,39816.3012332
171.706555005,161.918375357,43246.438336
207.599864729,131.372332615,39569.6159676
216.238696294,149.450231077,37839.9138287
216.70120647,146.483963293,42413.3089107
209.652843636,186.253013203,40277.8423428
191.8573833,156.423697451,40720.1602218
223.238464292,157.186639398,39920.8468596
167.072265266,129.244052165,39457.2867302
228.440865607,147.727290612,40120.31613
130.903944033,157.44907079,41016.9640738
198.94282022,135.458762407,39458.1938431
219.214241814,154.825434302,39639.8356276
199.675319557,136.694681528,42147.1103936
171.937777403,139.886980368,39765.8315499
222.249901114,160.039702808,40930.1393976
216.995113148,141.624104873,41607.3280452
190.775874404,148.662954963,42675.8636585
167.912150051,146.848534081,38830.3218664
166.57479439,136.538126632,38869.5263432
228.168529519,134.872119976,42344.0012551
250.908631704,163.833465684,43478.7759067
200.231693932,133.675656101,39474.4847824
201.87761709,150.152811568,40589.7748523
182.515046337,167.028527907,42556.8620866
223.30134175,157.964504814,42845.1741089
197.724864436,150.78528994,42068.1042762
210.318697787,157.522252218,39858.5909011
222.510048916,160.98458054,39374.8622021
183.480650757,161.09585577,42635.3125555
224.811441079,123.483042335,42278.9801287
249.335229135,149.66631879,41763.7927353
179.312409966,141.257370082,42448.3310533
186.225417827,140.615031729,43374.6284806
187.045181002,168.589529926,41612.6441192
200.378552042,157.48445241,42040.3928503
209.125728084,157.7621607,40062.5550491
149.888975576,156.075306629,43722.2826359
221.723705603,160.810592491,42801.1174415
151.695596446,129.657445001,41300.0008629
176.15952982,146.18294959,38230.9853878
226.531926363,173.190235353,42807.7118673
242.884993855,133.743212024,39770.3680353
237.828641678,136.743876972,39946.0241538
238.194631096,148.70798969,37354.6260309
193.02971197,117.39861294,44825.5284994
189.066399631,160.058730374,39885.9519157
227.090844423,150.012757512,38816.3337058
202.926744338,160.085984104,44433.5597264
193.724674552,170.872452727,40624.3326466
195.287699027,123.557982615,40511.2837827
179.061345861,145.695865502,39587.2819807
214.880995581,136.400845912,43519.4419462
205.758921028,140.080721945,41695.888007
205.064324992,190.314097884,40432.4976856
216.208960719,161.427646126,37762.3731151
213.878134956,157.383080231,40879.622999
191.466949928,157.867822687,42155.2524698
218.41478832,169.637972266,37895.2677526
198.712908116,132.780629741,44367.1638729
194.64889559,140.09613107,38767.9466679
210.147267958,159.998242159,38605.3936731
211.977910235,135.970155059,38194.985435
173.227049852,150.52134108,41714.1271392
243.671214899,146.213100732,40993.2233568
198.254364919,167.807075309,38812.2240859
183.588285514,141.183051761,41952.3878756
173.218544269,162.356646558,38294.3428005
187.150570608,175.405717504,40957.3452371
255.200715331,129.55559333,37397.2215871
188.512469486,165.542245303,41242.474075
157.138984094,150.387294651,44401.0667567
151.983920859,133.722575821,41708.2731226
154.523823899,159.49614871,41722.9904381
148.155404694,153.259807699,40557.062292
239.374418182,134.806760749,40634.3814095
231.291874525,153.722233562,38178.2491425
161.253421728,122.543819767,39155.7676581
190.588292197,163.051050779,39999.3111258
204.021423788,127.080252332,38942.5522286
209.192412113,166.522997273,40248.327815
209.691634304,137.700585412,42738.0931298
186.478306467,137.372396294,40380.6900488
242.399601463,157.86700423,39770.9174944
187.147400296,136.4313909,41877.5513302
201.867881301,167.393181796,41119.4631276
236.693566377,161.892733189,45612.4197303
219.765165085,168.935627353,37796.673981
194.286065794,148.624814852,44445.8981387
190.404914637,178.812491234,41346.1444799
200.174085704,148.383809841,37775.3857394
199.616993181,148.504215916,38849.2423616
180.067225718,144.197689864,47184.3916905
184.484739929,141.54550579,41405.0541178
189.730223099,118.678115338,43431.8838713
143.118337206,145.898022189,41659.0116795
172.712773762,173.83851869,41909.8840138
205.089501104,156.912844314,42937.496885
228.496428199,162.479761232,42051.9742767
180.229152028,140.715077999,41766.9772119
173.676097288,164.528163722,42013.2299536
256.074073974,141.568798997,41889.0683808
213.919013069,130.915052868,40411.0369654
157.653903456,154.147821143,41311.8391608
185.145531338,118.416603566,42830.37177
199.748296874,151.722038154,39740.0385048
224.010788835,171.387083361,41597.80785
183.189395576,129.617633069,40754.2341854
216.496808397,162.701481263,41766.7828331
196.32690012,151.679418292,37258.4829073
189.961196206,134.992560563,39883.0816885
217.927679796,156.24623786,39174.2649566
209.237073638,125.896892757,43012.5070232
183.9889506,142.71141285,38180.6312171
234.66283632,131.689224369,45661.8933367
151.082401345,178.750817281,42155.2098629
187.399833884,142.006168977,42776.6639205
234.366468013,158.664228664,42077.7872254
170.109920637,160.778883806,41646.2903189
218.856561917,160.990208566,42616.2563772
198.313857038,156.768613031,39768.3394976
207.821105678,136.579424136,41823.4430071
194.156008723,150.962480829,42986.6410979
186.916064208,149.749098967,39247.6220486
190.38739158,151.767724652,41504.9921808
185.019431752,174.31537133,38204.3385455
170.101201575,149.916829661,42360.7148221
223.817011322,163.745846088,43671.6842239
207.527870999,138.50731936,41293.6986924
220.5103123,162.392526996,41927.0008221
197.391304705,147.794948682,39033.241026
226.702918843,132.396045474,39127.0252635
234.742192105,135.133679712,41634.2910352
198.011801957,149.239645244,44748.8743268
167.139478159,148.529821602,43518.8934084
162.637239526,138.935371965,38081.9174547
172.221372497,146.248960666,43029.3736382
189.946176173,160.559519677,41921.254626
170.530212007,129.814201103,42647.6926463
211.335239635,142.626209337,40316.6152706
193.308740318,133.32884472,38680.1896789
207.276828276,148.574602863,40960.8179352
201.355046575,132.013506548,41536.496291
214.18811605,144.670410955,39760.494239
219.405501323,149.833558736,38649.3344272
140.50989553,167.53246939,39613.7076078
202.144900671,137.321131149,40730.3507911
162.745365362,157.879137493,42617.1334302
213.593027195,159.54477791,42635.4038044
229.094834447,164.58545908,39955.6770387
201.987932572,144.303998296,41047.0221105
217.844041068,153.568620806,39057.7303526
237.2125781,150.101843274,42088.694889
244.981414222,152.761956124,37012.6768719
227.903269867,154.376138394,41739.8598159
182.649639797,157.87336496,41601.2434423
217.267820134,167.892170919,38032.4807061
210.311245954,101.969138149,39866.054163
200.51580621,169.566859298,42742.617428
180.970403757,147.629070094,46247.7173219
179.978287479,136.953029118,40624.5525481
197.080568657,149.509042099,39107.2817162
195.746117845,145.913673949,41345.4597254
241.269166658,146.181046973,41089.5311336
220.297819116,127.453518698,41026.2837458
177.060336728,138.210966389,39934.494808
183.617195539,136.056773733,44218.6453462
193.638572159,152.866405446,42613.3323748
239.078827213,147.332319883,43200.2975082
213.637046373,172.42625405,40437.4464481
